NA,Code_Rep,B58C1,B58C2,B58C3,B58E1,B58E2,B58E3,BC1,BC2,BC3,BE1,BE2,BE3,BKC1,BKC2,BKC3,BKE1,BKE2,BKE3,CRC1,CRC2,CRC3,CRE1,CRE2,CRE3,CRE4C1,CRE4C2,CRE4C3,CRE4E1,CRE4E2,CRE4E3,E4C1,E4C2,E4C3,E4E1,E4E2,E4E3,PIC1,PIC2,PIC3,PIE1,PIE2,PIE3,B58C3,E4C2,E4C3,PIC3,B58C2,SC3,CRE4C3,SC2,SKBC2,SKBC3,CRC2,SKBC1,BC1,BC3,BC2,CRE4C2,PIC2,E4C1,CRE4C1,CRC1,BE2,SKBE1,BE1,E4E2,SKBE2,CRE3,CRE4E3,SE2,CRE2,E4E3,PIE1,B58C1,B58E1,B58E2,B58E3,CRC3,CRE1,CRE4E1,CRE4E2,E4E1,PIC1,PIE2,PIE3,SC1,SE1,SE3,SKBE3,BE3,SC1,SC2,SC3,SE1,SE2,SE3,SKBC1,SKBC2,SKBC3,SKBE1,SKBE2,SKBE3
NA,FFW,2.44,1.29,2.58,2.46,1.44,1.28,2.98,5.48,4.7,7.88,4.84,13.5,,,,,,,4.24,1.83,3.03,10.27,5.18,8.63,2.61,3.09,3.36,5.1,3.96,4.61,1.94,3.46,2.25,5.05,2.96,4.83,6.23,2.83,3.8,2.87,2.43,3.97,2.58,3.46,2.25,3.8,1.29,0.96,3.36,1.06,3.72,2.81,1.83,2.51,2.98,4.7,5.48,3.09,2.83,1.94,2.61,4.24,4.84,3.22,7.88,2.96,2.97,8.63,4.61,4.11,5.18,4.83,2.87,2.44,2.46,1.44,1.28,3.03,10.27,5.1,3.96,5.05,6.23,2.43,3.97,1.62,5.52,4.64,6.55,13.5,1.62,1.06,0.96,5.52,4.11,4.64,2.51,3.72,2.81,3.22,2.97,6.55
NA,FDW,0.27,0.17,0.3,0.48,0.19,0.15,0.26,0.6,0.52,0.71,0.67,1.31,,,,,,,0.42,0.19,0.3,0.89,0.43,0.71,0.3,0.32,0.31,0.51,0.37,0.47,0.22,0.41,0.22,0.71,0.36,0.66,0.5,0.36,0.3,0.21,0.2,0.41,0.3,0.41,0.22,0.3,0.17,0.12,0.31,0.13,0.35,0.32,0.19,0.27,0.26,0.52,0.6,0.32,0.36,0.22,0.3,0.42,0.67,0.36,0.71,0.36,0.37,0.71,0.47,0.56,0.43,0.66,0.21,0.27,0.48,0.19,0.15,0.3,0.89,0.51,0.37,0.71,0.5,0.2,0.41,0.23,0.78,0.69,0.79,1.31,0.23,0.13,0.12,0.78,0.56,0.69,0.27,0.35,0.32,0.36,0.37,0.79
NA,FWC,89.07,86.9,88.23,80.33,86.76,88.04,91.24,89.1,89.03,90.96,86.23,90.33,,,,,,,90.11,89.76,90,91.37,91.76,91.73,88.56,89.58,90.68,90.02,90.71,89.8,88.93,88.2,90.2,85.93,87.69,86.25,92.06,87.16,92.13,92.76,91.67,89.78,88.23,88.2,90.2,92.13,86.9,87.98,90.68,87.87,90.49,88.73,89.76,89.16,91.24,89.03,89.1,89.58,87.16,88.93,88.56,90.11,86.23,88.83,90.96,87.69,87.51,91.73,89.8,86.48,91.76,86.25,92.76,89.07,80.33,86.76,88.04,90,91.37,90.02,90.71,85.93,92.06,91.67,89.78,85.56,85.83,85.19,87.9,90.33,85.56,87.87,87.98,85.83,86.48,85.19,89.16,90.49,88.73,88.83,87.51,87.9
NA,RD,0.28,0.32,0.37,0.33,0.37,0.42,0.31,0.4,0.41,0.48,0.53,0.4,,,,,,,0.33,0.45,0.47,0.42,0.38,0.49,0.57,0.52,0.64,0.49,0.69,0.72,0.65,0.64,0.47,0.52,0.66,0.5,0.28,0.27,0.36,0.47,0.41,0.35,0.37,0.64,0.47,0.36,0.32,0.51,0.64,0.47,0.56,0.52,0.45,0.4,0.31,0.41,0.4,0.52,0.27,0.65,0.57,0.33,0.53,0.54,0.48,0.66,0.36,0.49,0.72,0.49,0.38,0.5,0.47,0.28,0.33,0.37,0.42,0.47,0.42,0.49,0.69,0.52,0.28,0.41,0.35,0.66,0.49,0.37,0.48,0.4,0.66,0.47,0.51,0.49,0.49,0.37,0.4,0.56,0.52,0.54,0.36,0.48
NA,BR,1.53,1.37,1.81,1.16,1.54,1.58,1.35,1.52,1.44,1.3,1.26,1.24,,,,,,,1.01,0.95,1.26,1.38,1.34,1.21,1.85,1.94,2.16,1.65,1.97,1.56,2.83,2.16,2.37,2.06,1.86,2.5,1.47,1.17,0.85,0.97,1.3,1.59,1.81,2.16,2.37,0.85,1.37,1.29,2.16,1.38,1.2,0.97,0.95,1.28,1.35,1.44,1.52,1.94,1.17,2.83,1.85,1.01,1.26,1.22,1.3,1.86,1.48,1.21,1.56,1.24,1.34,2.5,0.97,1.53,1.16,1.54,1.58,1.26,1.38,1.65,1.97,2.06,1.47,1.3,1.59,1.17,1.08,1.56,1.55,1.24,1.17,1.38,1.29,1.08,1.24,1.56,1.28,1.2,0.97,1.22,1.48,1.55
NA,B,4.62,3.95,3.74,7.77,3.93,3.3,5.01,4.19,5.76,4.55,4.69,4.29,,,,,,,4.92,4.81,5.13,4.05,5.98,4.68,5.73,4.48,5.07,5.9,5.29,6.45,5.05,4.04,4.53,4.49,4.02,3.99,5.85,4.79,4.6,4.99,5.75,3.82,3.74,4.04,4.53,4.6,3.95,,5.07,7.48,5.57,6.9,4.81,8.63,5.01,5.76,4.19,4.48,4.79,5.05,5.73,4.92,4.69,7.04,4.55,4.02,5.01,4.68,6.45,7.22,5.98,3.99,4.99,4.62,7.77,3.93,3.3,5.13,4.05,5.9,5.29,4.49,5.85,5.75,3.82,6.94,6.09,8.48,5.14,4.29,6.94,7.48,0.88,6.09,7.22,8.48,8.63,5.57,6.9,7.04,5.01,5.14
NA,Ca,2157.53,2277.3,2284.63,2180.56,2423.89,2325.37,3056.76,3320.52,2919.92,3047.52,3109.24,3351.18,,,,,,,2428.19,2710.15,2450.8,2582.37,2846.4,2548.35,2860.59,2424.71,2712.9,2547.27,2406.63,2805.84,2379.11,2061.47,2439.25,2061.77,2039.13,1781.88,2331.87,2261.78,1945.9,2197.71,2242.08,1960.56,2284.63,2061.47,2439.25,1945.9,2277.3,,2712.9,2404.95,3325.36,3149.69,2710.15,3309.47,3056.76,2919.92,3320.52,2424.71,2261.78,2379.11,2860.59,2428.19,3109.24,2909.92,3047.52,2039.13,2913.03,2548.35,2805.84,2927.79,2846.4,1781.88,2197.71,2157.53,2180.56,2423.89,2325.37,2450.8,2582.37,2547.27,2406.63,2061.77,2331.87,2242.08,1960.56,2487.76,2553.51,2998.07,2633.78,3351.18,2487.76,2404.95,18.59,2553.51,2927.79,2998.07,3309.47,3325.36,3149.69,2909.92,2913.03,2633.78
NA,Co,0.05,0,0.03,0,0.02,0,0.1,0.09,0.13,0.09,0.1,0.07,,,,,,,0,0,0.02,0.03,0.01,0.09,0.06,0.1,0.05,0.07,0.06,0.06,0.05,0.06,0.08,0.07,0.05,0.06,0.08,0.09,0.09,0.08,0.1,0.09,0.03,0.06,0.08,0.09,0,,0.05,0.07,0,0.02,0,0.01,0.1,0.13,0.09,0.1,0.09,0.05,0.06,0,0.1,0.02,0.09,0.05,0,0.09,0.06,0.05,0.01,0.06,0.08,0.05,0,0.02,0,0.02,0.03,0.07,0.06,0.07,0.08,0.1,0.09,0.07,0.03,0.04,0.03,0.07,0.07,0.07,0,0.03,0.05,0.04,0.01,0,0.02,0.02,0,0.03
NA,Cu,1.05,0.98,1.1,0.86,1.17,0.98,1.63,1.1,1.59,1.05,1.36,0.99,,,,,,,1.3,1.11,1.05,0.93,1.09,1.39,1.17,0.94,0.99,1.09,1.41,1.45,0.87,0.91,4.69,0.74,0.78,0.67,1.69,1.53,1.61,1.7,2.88,1.43,1.1,0.91,4.69,1.61,0.98,,0.99,4.73,1.28,1.66,1.11,1.08,1.63,1.59,1.1,0.94,1.53,0.87,1.17,1.3,1.36,1.36,1.05,0.78,0.98,1.39,1.45,2.02,1.09,0.67,1.7,1.05,0.86,1.17,0.98,1.05,0.93,1.09,1.41,0.74,1.69,2.88,1.43,1.9,1.36,1.45,1.22,0.99,1.9,4.73,0.08,1.36,2.02,1.45,1.08,1.28,1.66,1.36,0.98,1.22
NA,Fe,145.14,45.62,84.33,25.11,65.41,24.15,70.72,55.2,159,61.21,75.38,27.61,,,,,,,38.95,29.35,43.93,51.4,57.42,218.76,28.79,52.29,32.06,39.3,50.46,30.36,28.72,41.04,63.72,43.78,22.45,24.79,32.41,61.51,39.9,34.06,38.8,46.51,84.33,41.04,63.72,39.9,45.62,,32.06,173,47.37,63.16,29.35,38.56,70.72,159,55.2,52.29,61.51,28.72,28.79,38.95,75.38,47.27,61.21,22.45,42.06,218.76,30.36,71.79,57.42,24.79,34.06,145.14,25.11,65.41,24.15,43.93,51.4,39.3,50.46,43.78,32.41,38.8,46.51,200.32,27.51,51.87,77.81,27.61,200.32,173,2.1,27.51,71.79,51.87,38.56,47.37,63.16,47.27,42.06,77.81
NA,K,1501.61,1572.59,1582.45,1546.18,1599.28,1539.58,1392.59,1453.07,1230.12,1475.27,1180.44,1318.29,,,,,,,1670.51,1288.91,1565.43,1599.86,1446.58,1554.34,1383.25,1577.64,1346.36,1312.81,1223.85,1253.82,1369.09,1323.68,1428.74,1356.75,1269.59,1287.31,1508.32,1508.88,1463.03,1589.37,1601.38,1506.55,1582.45,1323.68,1428.74,1463.03,1572.59,,1346.36,1329.54,1320.24,1367.98,1288.91,1351.14,1392.59,1230.12,1453.07,1577.64,1508.88,1369.09,1383.25,1670.51,1180.44,1314.55,1475.27,1269.59,1274.26,1554.34,1253.82,1413.44,1446.58,1287.31,1589.37,1501.61,1546.18,1599.28,1539.58,1565.43,1599.86,1312.81,1223.85,1356.75,1508.32,1601.38,1506.55,1332.35,1345.19,1487.68,1562.51,1318.29,1332.35,1329.54,315.26,1345.19,1413.44,1487.68,1351.14,1320.24,1367.98,1314.55,1274.26,1562.51
NA,Mg,740.33,795.9,793.6,737.18,834.38,720.11,746.4,778.32,642.58,719.87,729.94,743.74,,,,,,,613.56,791.4,624.08,574.59,580.57,575.43,846.7,567.05,811.8,689.91,717.06,731.25,862.52,843.1,813.25,755.84,769.4,711.35,649.29,682.96,564.37,615.64,600.94,607.62,793.6,843.1,813.25,564.37,795.9,,811.8,712.25,910.47,701.88,791.4,843.54,746.4,642.58,778.32,567.05,682.96,862.52,846.7,613.56,729.94,725.05,719.87,769.4,715.57,575.43,731.25,785.2,580.57,711.35,615.64,740.33,737.18,834.38,720.11,624.08,574.59,689.91,717.06,755.84,649.29,600.94,607.62,699.68,773.51,793.03,598.91,743.74,699.68,712.25,80.55,773.51,785.2,793.03,843.54,910.47,701.88,725.05,715.57,598.91
NA,Mn,6.76,5.8,6.74,5.21,5.98,4.4,6.13,6.58,6.6,5.49,6,4.96,,,,,,,4.38,5.47,6.44,5.32,5.75,7.47,6.27,6.52,4.84,5,5.58,6.11,6.65,6.25,7.06,6.41,6.21,5.5,5.19,5.33,4.69,4.61,5.95,5.45,6.74,6.25,7.06,4.69,5.8,,4.84,8.03,5.53,6.47,5.47,6.12,6.13,6.6,6.58,6.52,5.33,6.65,6.27,4.38,6,6.04,5.49,6.21,5.48,7.47,6.11,8,5.75,5.5,4.61,6.76,5.21,5.98,4.4,6.44,5.32,5,5.58,6.41,5.19,5.95,5.45,8.73,5.87,8.02,5.97,4.96,8.73,8.03,0.08,5.87,8,8.02,6.12,5.53,6.47,6.04,5.48,5.97
NA,P,186.49,205.78,202.41,204.59,192.16,209.4,228.43,189.28,299.85,240.67,194.62,180.51,,,,,,,221.43,180.69,244.39,168.6,207.89,249.91,245.69,166.97,235.3,239.05,180.01,192.29,181.6,214.47,200.78,180.84,213.42,162.95,252.1,175.8,192.13,182.11,195.84,171.41,202.41,214.47,200.78,192.13,205.78,,235.3,189.32,187.07,180.94,180.69,192.91,228.43,299.85,189.28,166.97,175.8,181.6,245.69,221.43,194.62,181.72,240.67,213.42,174.95,249.91,192.29,238.59,207.89,162.95,182.11,186.49,204.59,192.16,209.4,244.39,168.6,239.05,180.01,180.84,252.1,195.84,171.41,229.16,212.3,196.13,233.34,180.51,229.16,189.32,145.24,212.3,238.59,196.13,192.91,187.07,180.94,181.72,174.95,233.34
NA,Si,162.96,55.26,102.12,35.35,84.86,37.19,99.04,52.36,330.38,117.99,142.54,18.13,,,,,,,47.76,31.4,62.07,59.57,70.16,195.18,32.33,31.38,19.5,78.16,65.45,49.81,78.17,93.78,160.98,104.63,52.52,60.13,61.07,118.45,75.85,71.09,83.42,83.32,102.12,93.78,160.98,75.85,55.26,,19.5,141.86,52.6,88.19,31.4,46.89,99.04,330.38,52.36,31.38,118.45,78.17,32.33,47.76,142.54,58.22,117.99,52.52,47.12,195.18,49.81,91.83,70.16,60.13,71.09,162.96,35.35,84.86,37.19,62.07,59.57,78.16,65.45,104.63,61.07,83.42,83.32,170.72,36.91,80.76,92.35,18.13,170.72,141.86,5.61,36.91,91.83,80.76,46.89,52.6,88.19,58.22,47.12,92.35
NA,Zn,1.91,1.82,2.07,1.83,2.23,1.97,6.1,3.78,3.51,3.39,5.33,2.95,,,,,,,3.3,2.37,3.85,3.02,2.66,3.91,2.62,2.93,2.44,2.79,2.2,2.28,1.44,1.6,2.55,1.87,1.41,1.34,5.52,5.05,4.46,4.25,4.03,3.75,2.07,1.6,2.55,4.46,1.82,,2.44,3.74,1.97,3.07,2.37,3.71,6.1,3.51,3.78,2.93,5.05,1.44,2.62,3.3,5.33,3.27,3.39,1.41,2.44,3.91,2.28,3.3,2.66,1.34,4.25,1.91,1.83,2.23,1.97,3.85,3.02,2.79,2.2,1.87,5.52,4.03,3.75,3.29,2.91,2.91,2.85,2.95,3.29,3.74,0.23,2.91,3.3,2.91,3.71,1.97,3.07,3.27,2.44,2.85
F,Macrophomina_phaseolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,79,0,0,153,285,254,0,1129,555,58,387,169,5797,135,731,510,463,1227,77,74,289,1114,0,109,1141,111,868,117,21,178,6,3000,0,4523,0,466,0,657,0,0,0,1382,0,,0,0,663,0,0,0,0,0,0,0,0,0,0,0,0
F,Cladosporium_sp,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,15,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,13,128,0,0,0,0,0,0,0,2821,0,0,0,0,0,0,0,0,0,34,499,0,0,0,0,0,0,,0,0,76,0,0,12,39,0,0,0,0,0,0,0,0
F,Cladosporium_aciculare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Cladosporium_aggregatocicatricatum,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12802,0,0,0,91,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
F,Cladosporium_cycadicola,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4056,0,77,1419,0,1840,0,0,0,12,241,0,0,0,0,0,0,,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
F,Cladosporium_puyae,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0
F,Cladosporium_rhusicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Unid_Teratosphaeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
F,Penidiella_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Cercospora_musigena,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Unid_Cucurbitariaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Aaosphaeria_arxii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Unid_Didymellaceae,0,40,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Unid_Didymellaceae2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Unid_Lophiostomataceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1356,0,0,0,0,0,0,0,70,0,0,0,0
F,Lophiotrema_rubi,0,29,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Phaeosphaeria_graminis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Alternaria_sp,0,0,0,75,0,21,19,0,50,0,0,0,29,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,52,80,0,0,0,11,151,0,0,0
F,Alternaria_alternata,0,16,0,0,0,0,0,0,18,0,35,30,56,0,0,0,0,0,28,26,59,0,0,0,0,0,0,0,0,0,39,0,0,246,0,101,0,0,0,60,0,41,0,1915,0,0,204,0,0,0,0,0,113,0,0,0,0,0,0,64,598,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,610,0,0,72,225,20,0,10,11,0,0,31,33
F,Alternaria_cinerariae,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Bipolaris_yamadae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Curvularia_pisi,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Curvularia_tuberculata,0,0,0,0,176,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
F,Dichotomophthora_lutea,0,85,0,0,0,34,0,0,0,0,0,38,0,0,0,0,0,0,0,0,247,14,10,55,0,0,0,10,0,0,0,0,0,0,101,0,0,0,0,42,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,81,0,160,67
F,Stemphylium_vesicarium,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Unid_Pleosporaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,70,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Polyschema_larviformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Unid_Sporormiaceae,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,39,0,0,0,0,37,250,333,0,0,0
F,Preussia_terricola,0,84,43,105,0,0,120,0,0,0,31,0,0,66,0,0,0,0,0,0,31,0,31,0,294,0,95,49,0,0,0,0,75,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13162,0,0,0,0,,0,0,0,0,0,179,0,172,158,216,0,0,14,491,0
F,Preussia_sp,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Unid_Sporormiaceae3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0
F,Parathyridaria_ramulicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
